destination_id,name,entity_type,parent_id,parent_name,lat,lon
Q6284874,Joseph Lee,neighborhood,Q5092,Baltimore,39.2891,-76.5417
Q8023162,Wilson Park,neighborhood,Q5092,Baltimore,39.347,-76.602
Q8032346,Woodberry,neighborhood,Q5092,Baltimore,39.3316,-76.6435
Q4792243,Arlington,neighborhood,Q5092,Baltimore,39.3482,-76.6822
Q7886036,Union Square,neighborhood,Q5092,Baltimore,39.2869,-76.6403
Q7619387,Stonewood-Pentwood-Winston,neighborhood,Q5092,Baltimore,39.3456,-76.5886
Q5763033,Hillen,neighborhood,Q5092,Baltimore,39.34,-76.5906
Q8040140,Wyndhurst,neighborhood,Q5092,Baltimore,39.3569,-76.6297
Q7898643,Upper Fell's Point,neighborhood,Q5092,Baltimore,39.2883,-76.59
Q2685630,Federal Hill,neighborhood,Q5092,Baltimore,39.275833,-76.610833
Q7456798,Seton Hill,neighborhood,Q5092,Baltimore,39.2964,-76.6233
Q5604332,Greenmount West,neighborhood,Q5092,Baltimore,39.3092,-76.6114
Q8047386,Yale Heights,neighborhood,Q5092,Baltimore,39.2756,-76.691
Q8032394,Woodbourne Heights,neighborhood,Q5092,Baltimore,39.359,-76.608
Q5591458,Graceland Park,neighborhood,Q5092,Baltimore,39.2821,-76.5328
Q6664997,Loch Raven,neighborhood,Q5092,Baltimore,39.4189,-76.5353
Q4666688,Abell,neighborhood,Q5092,Baltimore,39.3245,-76.6109
Q6537749,Lexington,neighborhood,Q5092,Baltimore,39.2908,-76.6514
Q7368466,Rosemont,neighborhood,Q5092,Baltimore,39.3061,-76.6714
Q2470296,Inner Harbor,neighborhood,Q5092,Baltimore,39.2835,-76.6099
Q6898600,Mondawmin,neighborhood,Q5092,Baltimore,39.3142,-76.6542
Q7988807,Westgate,neighborhood,Q5092,Baltimore,39.2886,-76.7074
Q7194648,Pimlico,neighborhood,Q5092,Baltimore,39.3528,-76.6758
Q7137770,Central Park Heights,neighborhood,Q5092,Baltimore,39.3369,-76.6642
Q6924327,Mount Vernon,neighborhood,Q5092,Baltimore,39.2975,-76.615833333333
Q7966687,Waltherson,neighborhood,Q5092,Baltimore,39.3436,-76.5561
Q5567924,Glen Oaks,neighborhood,Q5092,Baltimore,39.3666,-76.5962
Q4804656,Ashburton,neighborhood,Q5092,Baltimore,39.3269,-76.6744
Q6499640,Lauraville,neighborhood,Q5092,Baltimore,39.3433,-76.5733
Q5644746,Hamilton Hills,neighborhood,Q5092,Baltimore,39.3518,-76.5609
Q5645967,Hampden,neighborhood,Q5092,Baltimore,39.3317,-76.6317
Q7971934,Washington Hill,neighborhood,Q5092,Baltimore,39.2904,-76.5961
Q764664,Fell's Point,neighborhood,Q5092,Baltimore,39.2831,-76.5928
Q5524555,Garwyn Oaks,neighborhood,Q5092,Baltimore,39.3161,-76.6791
Q7289221,Ramblewood,neighborhood,Q5092,Baltimore,39.3629,-76.5906
Q6916202,Mosher,neighborhood,Q5092,Baltimore,39.2975,-76.6626
Q5338962,Edmondson Village,neighborhood,Q5092,Baltimore,39.2969,-76.6808
Q7604266,Station North,neighborhood,Q5092,Baltimore,39.3093,-76.6164
Q5567539,Glen,neighborhood,Q5092,Baltimore,39.3553,-76.6903
Q7311815,Remington,neighborhood,Q5092,Baltimore,39.3181,-76.6225
Q7689994,Taylor Heights,neighborhood,Q5092,Baltimore,39.3664,-76.5317
Q7332769,Ridgely's Delight,neighborhood,Q5092,Baltimore,39.2856,-76.6253
Q5604567,Greenspring,neighborhood,Q5092,Baltimore,39.3367,-76.6638
Q6840721,Mid-Govans,neighborhood,Q5092,Baltimore,39.358,-76.61
Q5469042,Forest Park,neighborhood,Q5092,Baltimore,39.3632,-76.6889
Q5685167,Hawkins Point,neighborhood,Q5092,Baltimore,39.2089,-76.5492
Q6841316,Middle East,neighborhood,Q5092,Baltimore,39.2989,-76.5883
Q6395258,Keswick,neighborhood,Q5092,Baltimore,39.3422,-76.6311
Q4793596,Armistead Gardens,neighborhood,Q5092,Baltimore,39.3022,-76.5497
Q5615899,Guilford,neighborhood,Q5092,Baltimore,39.342,-76.612
Q7074104,Oaklee,neighborhood,Q5092,Baltimore,39.268,-76.685
Q7593326,St Helena,neighborhood,Q5092,Baltimore,39.2625,-76.5322
Q7148457,Patterson Park,neighborhood,Q5092,Baltimore,39.2929679,-76.5743555
Q7169045,Perkins Homes,neighborhood,Q5092,Baltimore,39.2878,-76.5963
Q7856675,Tuscany-Canterbury,neighborhood,Q5092,Baltimore,39.33777778,-76.62166667
Q7989571,Westport,neighborhood,Q5092,Baltimore,39.2629,-76.6337
Q5623871,Gwynn's Falls,neighborhood,Q5092,Baltimore,39.2778,-76.6681
Q6268673,Johnston Square,neighborhood,Q5092,Baltimore,39.3031,-76.6057
Q5417147,Evergreen,neighborhood,Q5092,Baltimore,39.3468,-76.6302
Q5677875,Harwood,neighborhood,Q5092,Baltimore,39.32,-76.6117
Q6478748,Lakeland,neighborhood,Q5092,Baltimore,39.255,-76.6478
Q7961310,Walbrook,neighborhood,Q5092,Baltimore,39.3103,-76.6642
Q7310494,Reisterstown Station,neighborhood,Q5092,Baltimore,39.354,-76.7054
Q5889472,Homeland,neighborhood,Q5092,Baltimore,39.359,-76.62
Q5492159,Franklintown Historic District,neighborhood,Q5092,Baltimore,39.3044,-76.7097
Q7087363,Oliver,neighborhood,Q5092,Baltimore,39.3078,-76.5993
Q7193467,Pigtown,neighborhood,Q5092,Baltimore,39.2803,-76.6322
Q3912215,Nizami raion,neighborhood,Q9248,Baku,40.409722222222,49.919166666667
Q109975462,Charles North,neighborhood,Q5092,Baltimore,39.311111111111,-76.616944444444
Q17041322,Waverly Main Street Historic District,neighborhood,Q5092,Baltimore,39.32841667,-76.60941667
Q112687930,Park Heights,neighborhood,Q5092,Baltimore,39.336944,-76.664167
Q6398631,Keşlə,city,Q9248,Baku,40.397777777778,49.898611111111
Q109975133,Darley Park,neighborhood,Q5092,Baltimore,39.31543,-76.59374
Q4313166,Nərimanov raion,neighborhood,Q9248,Baku,40.416666666667,49.883333333333
Q18343711,Baltimore Peninsula,neighborhood,Q5092,Baltimore,39.2594,-76.6066
Q109975469,Uplands,neighborhood,Q5092,Baltimore,39.287222222222,-76.690833333333
Q18356801,Oldtown,neighborhood,Q5092,Baltimore,39.2947,-76.607
Q112689525,Forest Park,neighborhood,Q5092,Baltimore,39.363236,-76.688862
Q19866867,Better Waverly,neighborhood,Q5092,Baltimore,39.3285,-76.603
Q109975467,North Roland Park/Poplar Hill,neighborhood,Q5092,Baltimore,39.3672,-76.6408
Q109975678,Ten Hills,neighborhood,Q5092,Baltimore,39.288888888889,-76.7025
Q18149353,Coldspring,neighborhood,Q5092,Baltimore,39.3474,-76.6543
Q112689565,Greater Rosemont,neighborhood,Q5092,Baltimore,,
Q2657236,Black City,neighborhood,Q9248,Baku,40.383,49.889
Q111926746,Hunting Ridge,neighborhood,Q5092,Baltimore,39.53761,-76.48246
Q109975679,Franklintown Road,neighborhood,Q5092,Baltimore,39.297222222222,-76.667777777778
Q107920315,Levindale,neighborhood,Q5092,Baltimore,39.3525,-76.6652
Q111926764,Original Northwood,neighborhood,Q5092,Baltimore,39.33982,-76.59678
Q111926726,Cedmont,neighborhood,Q5092,Baltimore,,
Q109743315,Madison Park,neighborhood,Q5092,Baltimore,39.3041,-76.6277
Q110130652,Westfield,neighborhood,Q5092,Baltimore,39.359444444444,-76.551388888889
Q109974075,South Clifton Park,neighborhood,Q5092,Baltimore,39.313333333333,-76.59
Q526313,Khazar,neighborhood,Q9248,Baku,40.456388888889,50.115555555556
Q16903191,Westside,neighborhood,Q5092,Baltimore,39.2928,-76.6217
Q16894351,Loyola-Notre Dame,neighborhood,Q5092,Baltimore,39.3515,-76.6161
Q109975130,Canton Industrial Area,neighborhood,Q5092,Baltimore,39.299,-76.539
Q109975691,Heritage Crossing,neighborhood,Q5092,Baltimore,39.296111111111,-76.629722222222
Q20658060,Midtown-Edmondson,neighborhood,Q5092,Baltimore,39.29611111,-76.65027778
Q17183884,Mount Holly,neighborhood,Q5092,Baltimore,39.3123,-76.6749
Q110130665,Locust Point Industrial Area,neighborhood,Q5092,Baltimore,39.269,-76.5887
Q111926770,Rognel Heights,neighborhood,Q5092,Baltimore,39.296666666667,-76.689722222222
Q111908598,Cross Country,neighborhood,Q5092,Baltimore,,
Q109975129,Biddle Street,neighborhood,Q5092,Baltimore,39.303611111111,-76.579722222222
Q111926734,Dolfield,neighborhood,Q5092,Baltimore,,
Q110130648,Parkview/Woodbrook,neighborhood,Q5092,Baltimore,,
Q16900366,South Baltimore,neighborhood,Q5092,Baltimore,39.2705,-76.6137
Q109975132,CARE,neighborhood,Q5092,Baltimore,,
Q109975689,Rosemont Homeowners/Tenants,neighborhood,Q5092,Baltimore,,
Q108044418,Mid-Town Belvedere,neighborhood,Q5092,Baltimore,39.3044,-76.6161
Q109974958,Penn-Fallsway,neighborhood,Q5092,Baltimore,39.297,-76.6088
Q111908603,Grove Park,neighborhood,Q5092,Baltimore,,
Q109975471,Stadium Area,neighborhood,Q5092,Baltimore,39.281,-76.623
Q111926767,Parklane,neighborhood,Q5092,Baltimore,39.3427,-76.6632
Q109975706,Penrose/Fayette Street Outreach,neighborhood,Q5092,Baltimore,,
Q112689801,Winston-Govans,neighborhood,Q5092,Baltimore,,
Q111926759,New Northwood,neighborhood,Q5092,Baltimore,39.3491963,-76.5954153
Q112689806,Wrenlane,neighborhood,Q5092,Baltimore,,
Q109975687,Evergreen Lawn,neighborhood,Q5092,Baltimore,39.296666666667,-76.656388888889
Q109975713,Millhill,neighborhood,Q5092,Baltimore,,
Q421618,Aksu,city,Q6487,Antalya,36.9475051,30.847705
Q107980076,Towanda-Grantley,neighborhood,Q5092,Baltimore,39.338,-76.669
Q110130647,Mount Clare,neighborhood,Q5092,Baltimore,39.283055555556,-76.642777777778
Q110130651,Sharp-Leadenhall,neighborhood,Q5092,Baltimore,39.278055555556,-76.617222222222
Q108084235,Dunbar-Broadway,neighborhood,Q5092,Baltimore,39.2954,-76.5943
Q14692259,Mount Winans,neighborhood,Q5092,Baltimore,39.2619,-76.6444
Q803856,Bayil,city,Q9248,Baku,40.35,49.833333
Q16892389,Hollins Market,neighborhood,Q5092,Baltimore,39.216666666667,-76.6
Q14692106,Langston Hughes,neighborhood,Q5092,Baltimore,39.3433,-76.6814
Q109918080,Poppleton,neighborhood,Q5092,Baltimore,39.291111111111,-76.633333333333
Q107015686,CARE,neighborhood,Q5092,Baltimore,39.2964125,-76.5872007
Q109975138,Pleasant View Gardens,neighborhood,Q5092,Baltimore,,
Q15956769,West Hills,neighborhood,Q5092,Baltimore,39.2953,-76.7082
Q109941453,Woodmere,neighborhood,Q5092,Baltimore,39.3453,-76.6877
Q14692020,Inner Harbor East,neighborhood,Q5092,Baltimore,39.2832,-76.6016
Q18153030,Hoes Heights,neighborhood,Q5092,Baltimore,39.34,-76.6368
Q109975001,Purnell,neighborhood,Q5092,Baltimore,39.3208,-76.7063
Q109975131,Downtown West,neighborhood,Q5092,Baltimore,39.293,-76.646
Q18158432,Penn-North,neighborhood,Q5092,Baltimore,39.3094,-76.6438
Q110130654,North Harford Road,neighborhood,Q5092,Baltimore,39.366944444444,-76.539722222222
Q109975470,Park Circle,neighborhood,Q5092,Baltimore,39.328888888889,-76.660277777778
Q4026908,Kürdəxanı,city,Q9248,Baku,40.546111111111,49.921111111111
Q18346359,Liberty Square,neighborhood,Q5092,Baltimore,39.3217,-76.6575
Q23137124,Orchard Ridge,neighborhood,Q5092,Baltimore,39.313056,-76.55625
Q1026043,Mardakan,city,Q9248,Baku,40.49182,50.14292
Q109975134,Jones Falls Area,neighborhood,Q5092,Baltimore,39.3181,-76.6272
Q19864968,Lake Evesham,neighborhood,Q5092,Baltimore,,
Q111645386,Druid Heights,neighborhood,Q5092,Baltimore,39.3086,-76.6374
Q109975710,Lower Edmondson Village,neighborhood,Q5092,Baltimore,39.2926979,-76.6739139
Q110130649,Wilhelm Park,neighborhood,Q5092,Baltimore,39.273333333333,-76.664166666667
Q109975136,Patterson Place,neighborhood,Q5092,Baltimore,39.293611111111,-76.583333333333
Q110094734,UMD neighborhood,neighborhood,Q5092,Baltimore,39.29,-76.625
Q1027553,Döşemealtı,city,Q6487,Antalya,37.0236,30.6011
Q111926779,Villages Of Homeland,neighborhood,Q5092,Baltimore,39.35278,-76.61425
Q109975690,Harlem Park,neighborhood,Q5092,Baltimore,39.296111111111,-76.640277777778
Q109975452,Rosebank,neighborhood,Q5092,Baltimore,,
Q20657747,Baltimore Public Markets,neighborhood,Q5092,Baltimore,,
Q109975465,Old Goucher,neighborhood,Q5092,Baltimore,,
Q14692484,Waverly,neighborhood,Q5092,Baltimore,39.3322,-76.6067
Q864153,Binagadi raion,neighborhood,Q9248,Baku,40.475833333333,49.822222222222
Q111903594,Northwest Community Action,neighborhood,Q5092,Baltimore,,
Q109975712,Shipley Hill,neighborhood,Q5092,Baltimore,39.28631,-76.65711
Q112620855,Greater Govans,neighborhood,Q5092,Baltimore,39.3628,-76.6097
Q109975711,Boyd-Booth,neighborhood,Q5092,Baltimore,,
Q111903877,West Forest Park,neighborhood,Q5092,Baltimore,39.3206091,-76.6933178
Q110158116,Franklin Square,neighborhood,Q5092,Baltimore,,
Q109975140,Gay Street,neighborhood,Q5092,Baltimore,39.301388888889,-76.5975
Q109975708,Carroll-South Hilton,neighborhood,Q5092,Baltimore,,
Q2356612,Slachterij-Schijnpoort,neighborhood,Q12892,Antwerp,51.230127777778,4.4327694444444
Q2598913,Wilmarsdonk,village,Q12892,Antwerp,51.27528,4.375
Q4777485,Antwerp diamond district,neighborhood,Q12892,Antwerp,51.214425,4.418625
Q5647014,Hancock,neighborhood,Q16559,Austin,30.298,-97.724
Q20422139,Donk,neighborhood,Q12892,Antwerp,51.28213889,4.44863889
Q2535189,Schoonbroek,neighborhood,Q12892,Antwerp,51.279925,4.4100076
Q2637926,Zandvliet,village,Q12892,Antwerp,51.3592,4.3089
Q2222537,Stuivenberg,neighborhood,Q12892,Antwerp,,
Q5160787,Congress Avenue Historic District,neighborhood,Q16559,Austin,30.26804422,-97.74289008
Q124477576,Q124477576,neighborhood,Q12892,Antwerp,,
Q2669661,Den Dam,neighborhood,Q12892,Antwerp,51.232,4.4258
Q130735986,Sint-Annadorp,village,Q12892,Antwerp,51.220277777778,4.3875
Q5302412,Dove Springs,neighborhood,Q16559,Austin,30.195956043227,-97.75038749947
Q2632339,Eilandje,neighborhood,Q12892,Antwerp,51.234444,4.411111
Q18087920,Tuinwijk Unitas,neighborhood,Q12892,Antwerp,51.1978,4.4652
Q5953702,Hyde Park,neighborhood,Q16559,Austin,30.3075,-97.730278
Q5127694,Clarksville Historic District,neighborhood,Q16559,Austin,30.28126989,-97.76265275
Q2695475,Amandus-Atheneum,neighborhood,Q12892,Antwerp,51.223822,4.42053795
Q5501867,French Place,neighborhood,Q16559,Austin,30.291,-97.718
Q2167634,Linkeroever,neighborhood,Q12892,Antwerp,51.223611,4.373611
Q25080135,Arenawijk,neighborhood,Q12892,Antwerp,51.206469444444,4.4600833333333
Q33100360,"Europark, Linkeroever",neighborhood,Q12892,Antwerp,51.225643,4.381968
Q137372080,Oudebareel,neighborhood,Q12892,Antwerp,51.246666666667,4.4502777777778
Q5168813,Copperfield,neighborhood,Q16559,Austin,30.3883,-97.6589
Q5121393,Circle C Ranch,neighborhood,Q16559,Austin,30.197,-97.904
Q5518696,Galindo,neighborhood,Q16559,Austin,30.235715264171,-97.768690770766
Q5328062,East Cesar Chavez,neighborhood,Q16559,Austin,30.259287792671,-97.730360236094
Q2184035,Luchtbal,neighborhood,Q12892,Antwerp,,
Q2202037,Seefhoek,neighborhood,Q12892,Antwerp,51.224535,4.42733198
Q5303358,Downtown,neighborhood,Q16559,Austin,30.271,-97.743
Q2599360,Fort Lillo,village,Q12892,Antwerp,51.304444,4.29
Q13743261,Kiel,neighborhood,Q12892,Antwerp,51.1908,4.37417
Q53843788,Sint-Andries,neighborhood,Q12892,Antwerp,51.216389,4.398056
Q2546057,Rozemaai,neighborhood,Q12892,Antwerp,51.266429,4.4177565
Q2164884,Brederode,neighborhood,Q12892,Antwerp,51.200613,4.39590454
Q1863253,Zurenborg,neighborhood,Q12892,Antwerp,51.205555555556,4.4325
Q4393394,Leugenberg,neighborhood,Q12892,Antwerp,51.295278,4.411389
Q4980781,Bryker Woods,neighborhood,Q16559,Austin,30.3048,-97.7518
Q2238084,Klein-Antwerpen,neighborhood,Q12892,Antwerp,51.20722,4.415
Q110709443,Valaar,neighborhood,Q12892,Antwerp,,
Q5242625,Dawson,neighborhood,Q16559,Austin,,
Q5329287,East Riverside-Oltorf,neighborhood,Q16559,Austin,30.2333,-97.7206
Q2590292,Berendrecht,village,Q12892,Antwerp,51.3425,4.3181
Q5434618,Far West,neighborhood,Q16559,Austin,,
Q3198910,Q3198910,neighborhood,Q12892,Antwerp,51.20444,4.42111
Q267663,Hoboken,village,Q12892,Antwerp,51.1736,4.3483
Q5184631,Crestview,neighborhood,Q16559,Austin,30.3399,-97.7309
Q124477599,Groenenhoek,neighborhood,Q12892,Antwerp,51.194896,4.44253206
Q109451391,Nieuw Zuid,neighborhood,Q12892,Antwerp,51.20531,4.38227
Q2394100,Quartier Latin,neighborhood,Q12892,Antwerp,51.2156,4.41
Q2015985,Kievitwijk,neighborhood,Q12892,Antwerp,51.212508333333,4.4240777777778
Q1921437,Zuid,neighborhood,Q12892,Antwerp,51.21,4.395
Q2320889,Statiekwartier,neighborhood,Q12892,Antwerp,51.21818,4.41922903
Q137996982,Q137996982,neighborhood,Q12892,Antwerp,,
Q5756174,High Point,neighborhood,Q23556,Atlanta,33.7165,-84.3959
Q8022250,Willow-Spence Streets Historic District,neighborhood,Q16559,Austin,30.2592872,-97.73457543
Q4960599,Bremond Block Historic District,neighborhood,Q16559,Austin,30.27045236,-97.74646905
Q7103400,Ormewood Park,neighborhood,Q23556,Atlanta,33.734,-84.355
Q6552624,Lindridge/Martin Manor,neighborhood,Q23556,Atlanta,33.8211,-84.3577
Q5867121,History of Virginia-Highland,neighborhood,Q23556,Atlanta,,
Q7654700,Swedish Hill Historic District,neighborhood,Q16559,Austin,30.263611,-97.776667
Q6546412,Lightning,neighborhood,Q23556,Atlanta,33.76,-84.4
Q7401446,Saint John,neighborhood,Q16559,Austin,30.33,-97.698
Q14204287,Austin/North Loop,neighborhood,Q16559,Austin,,
Q6908097,Moore's Crossing Historic District,neighborhood,Q16559,Austin,30.168056,-97.661667
Q6759728,Margaret Mitchell,neighborhood,Q23556,Atlanta,33.8346,-84.436
Q5603724,Greenbriar,neighborhood,Q23556,Atlanta,33.6822,-84.4937
Q14204290,Austin/South,neighborhood,Q16559,Austin,,
Q8024629,Windsor Hills,neighborhood,Q16559,Austin,,
Q7051865,Normaltown,neighborhood,Q23556,Atlanta,33.964,-83.402
Q6523180,Lenox Park,neighborhood,Q23556,Atlanta,33.7986,-84.3548
Q7073540,Oak Hill,neighborhood,Q16559,Austin,30.2353,-97.8597
Q14204289,Austin/Northwest,neighborhood,Q16559,Austin,,
Q14710362,Brentwood,neighborhood,Q16559,Austin,30.3399,-97.7309
Q7054323,North Buckhead,neighborhood,Q23556,Atlanta,33.8653,-84.3689
Q14711054,Montopolis,neighborhood,Q16559,Austin,30.2581,-97.7811
Q4865640,Barton Hills,neighborhood,Q16559,Austin,30.2581,-97.7811
Q14204286,East Austin,neighborhood,Q16559,Austin,,
Q6931948,Mueller Community,neighborhood,Q16559,Austin,30.3,-97.7
Q4219909,Q4219909,neighborhood,Q23438,Ashgabat,37.966,58.337
Q14711175,North Shoal Creek,neighborhood,Q16559,Austin,30.3653,-97.7335
Q16256843,Central East Austin,neighborhood,Q16559,Austin,,
Q8024664,Windsor Park,neighborhood,Q16559,Austin,30.3141,-97.6901
Q6650032,Little Five Points,neighborhood,Q23556,Atlanta,33.7655,-84.3491
Q976253,Canyon Creek,neighborhood,Q16559,Austin,32.39444444,-97.74083333
Q7056235,North Ormewood Park,neighborhood,Q23556,Atlanta,33.7421,-84.3524
Q16979696,Pemberton Heights,neighborhood,Q16559,Austin,,
Q6316403,Just Us,neighborhood,Q23556,Atlanta,33.752136,-84.424814
Q7686721,Tarrytown,neighborhood,Q16559,Austin,30.3,-97.77
Q16840162,"Belterra, Austin, Texas",neighborhood,Q16559,Austin,30.199,-97.982
Q6552164,Lindbergh,neighborhood,Q23556,Atlanta,33.825,-84.365
Q7567783,South Lamar,neighborhood,Q16559,Austin,30.3399,-97.7309
Q7284862,Rainey Street Historic District,neighborhood,Q16559,Austin,30.25937834,-97.73859067
Q7568328,South River City,neighborhood,Q16559,Austin,30.241405672347,-97.743625515005
Q8071899,Zilker Park,neighborhood,Q16559,Austin,30.2683817599,-97.7731543522
Q7368139,Rosedale,neighborhood,Q16559,Austin,30.3127,-97.7498
Q5773411,Historic Brookhaven,neighborhood,Q23556,Atlanta,33.85916667,-84.33888889
Q6843343,Midwest Cascade,neighborhood,Q23556,Atlanta,33.728,-84.539
Q14710347,Bouldin Creek,neighborhood,Q16559,Austin,30.2493,-97.7553
Q7085404,Old West Austin Historic District,neighborhood,Q16559,Austin,30.263611,-97.776667
Q7566891,South Congress,neighborhood,Q16559,Austin,30.25,-97.75
Q5602815,Green Line,neighborhood,Q23556,Atlanta,,
Q17087713,Scenic Brook,neighborhood,Q16559,Austin,30.236538,-97.890604
Q6843071,Midtown Atlanta,neighborhood,Q23556,Atlanta,33.7868,-84.3795
Q7073949,Oakland,neighborhood,Q23556,Atlanta,33.748,-84.3803
Q6763253,Marietta Street Artery,neighborhood,Q23556,Atlanta,33.7743,-84.406
Q7581751,Spyglass-Barton's Bluff,neighborhood,Q16559,Austin,30.258160323615,-97.789502322797
Q5611426,Grove Park,neighborhood,Q23556,Atlanta,33.773,-84.4468
Q973421,Onion Creek,neighborhood,Q16559,Austin,30.1411,-97.7892
Q7984644,West Campus,neighborhood,Q16559,Austin,,
Q4731078,Allandale,neighborhood,Q16559,Austin,30.342,-97.744
Q7836267,Travis Heights,neighborhood,Q16559,Austin,30.2417,-97.7417
Q8034068,Wooten,neighborhood,Q16559,Austin,30.36,-97.723
Q6697750,The Centennial Park District,neighborhood,Q23556,Atlanta,33.761,-84.394
Q8071888,Zilker,neighborhood,Q16559,Austin,30.25,-97.7667
Q7084042,Old Fourth Ward,neighborhood,Q23556,Atlanta,33.7543,-84.3721
Q5911432,Hotel District,neighborhood,Q23556,Atlanta,33.7597,-84.3876
Q980453,Anderson Mill,neighborhood,Q16559,Austin,30.455,-97.80917
Q7988806,Westgate,neighborhood,Q16559,Austin,30.224793745226,-97.800259164156
Q7060072,Northwest Hills,neighborhood,Q16559,Austin,30.3399,-97.7309
Q5522251,Garden Hills,neighborhood,Q23556,Atlanta,33.831667,-84.379167
Q5456090,Five Points,neighborhood,Q23556,Atlanta,33.7543,-84.3898
Q5337868,Edgewood,neighborhood,Q23556,Atlanta,33.761772222222,-84.341313888889
Q5327753,East Atlanta,neighborhood,Q23556,Atlanta,33.74,-84.3455
Q5105351,Chosewood Park,neighborhood,Q23556,Atlanta,33.7204,-84.3765
Q4892076,Berkeley Park,neighborhood,Q23556,Atlanta,33.7978,-84.4112
Q5303356,Downtown,neighborhood,Q23556,Atlanta,33.755,-84.39
Q14686850,Sylvan Hills,neighborhood,Q23556,Atlanta,33.7052,-84.4181
Q5147167,Collier Hills,neighborhood,Q23556,Atlanta,33.8075,-84.4056
Q14204005,Atlanta/East,neighborhood,Q23556,Atlanta,,
Q4925035,Blandtown,neighborhood,Q23556,Atlanta,33.79,-84.421
Q2989183,Virginia-Highland,neighborhood,Q23556,Atlanta,33.7824,-84.3543
Q3895380,Candler Park Historic District,neighborhood,Q23556,Atlanta,33.762773,-84.326463
Q2333137,Buckhead,neighborhood,Q23556,Atlanta,33.8394,-84.3799
Q5457056,Flair Forest,neighborhood,Q23556,Atlanta,,
Q18378142,Ashview Heights,neighborhood,Q23556,Atlanta,33.75,-84.4222
Q5059303,Center Hill,neighborhood,Q23556,Atlanta,33.7702,-84.4619
Q14686661,Home Park,neighborhood,Q23556,Atlanta,33.7849,-84.3994
Q4983128,Buckhead Forest,neighborhood,Q23556,Atlanta,33.8456,-84.3765
Q17081849,Morningside/Lenox Park,neighborhood,Q23556,Atlanta,33.7975,-84.3583
Q18217604,Venetian Hills,neighborhood,Q23556,Atlanta,33.719,-84.44
Q4856285,Bankhead,neighborhood,Q23556,Atlanta,33.77155,-84.41918
Q4770699,Ansley Park,neighborhood,Q23556,Atlanta,33.795556,-84.379167
Q5035960,Capitol View Manor,neighborhood,Q23556,Atlanta,33.7176,-84.4057
Q16901628,Thomasville Heights,neighborhood,Q23556,Atlanta,33.7007,-84.3557
Q17043730,Murrell's Row,neighborhood,Q23556,Atlanta,33.7542,-84.3893
